lat,long
37.56799,-119.3882
35.25456,-118.53243
34.00946,-117.96201
37.29772,-120.48936
37.29744,-120.48852
39.65183,-121.39858
36.84496,-121.53744
36.02606,-116.8856
39.6635,-121.3858
37.92409,-122.55776
36.24217,-118.65509
39.47184,-121.05246
34.07112,-116.84613
39.85129,-120.10409
39.4735,-121.05551
38.27519,-120.78216
37.73771,-122.39636
37.93131,-121.25828
37.07606,-120.19684
37.80379,-122.42428
35.21219,-117.75423
35.21663,-117.75812
37.96687,-122.0433
39.48378,-120.95217
33.37058,-118.34868
33.36975,-118.34785
33.56947,-117.67394
38.79518,-122.55609
39.80323,-120.76328
33.96113,-118.15813
33.95598,-118.11624
36.59605,-118.47509
38.86908,-123.65335
34.01112,-117.54227
37.78937,-122.4033
38.05409,-121.69523
33.30504,-116.40529
39.08074,-123.69585
35.90523,-118.81065
35.8894,-118.80787
36.90579,-121.80551
33.88751,-117.81145
34.47388,-120.14542
38.0202,-122.52525
38.01103,-122.47636
38.01548,-122.50498
38.03103,-122.53553
38.00437,-122.52109
38.86908,-123.65613
37.77514,-119.32741
38.79713,-123.16528
39.5249,-120.81356
32.82977,-116.81947
38.86908,-123.65252
37.70938,-120.51853
35.40662,-118.33202
34.04334,-117.90062
38.25464,-121.29995
38.25742,-121.30356
37.14689,-119.60153
38.25269,-121.29578
38.25314,-121.30399
38.2563,-121.29912
38.25103,-121.29745
38.25408,-121.2955
38.2638,-121.3055
38.26603,-121.30189
38.2413,-121.30245
38.4188,-122.65971
37.12967,-121.66022
37.43077,-122.16496
37.42661,-122.16608
34.0764,-117.62811
34.07862,-117.62783
33.48947,-117.03142
34.54169,-116.47963
39.73488,-123.36974
35.40746,-118.33036
34.94858,-118.42703
38.80962,-120.89605
36.06024,-121.52244
36.05663,-121.52216
37.11439,-119.07762
37.02606,-121.7744
36.04968,-121.59105
34.22056,-116.54891
37.90215,-120.35992
34.08001,-117.76061
34.18917,-118.12618
34.07473,-117.76089
34.06827,-117.78855
38.11075,-120.77132
34.06085,-117.1642
36.71272,-118.7501
33.98168,-116.87974
37.30105,-120.14018
38.40436,-120.15908
39.93878,-120.95995
37.63827,-122.09885
39.94573,-120.95162
34.82748,-117.99507
33.79022,-118.11894
39.79573,-120.79606
39.94424,-120.95164
34.11251,-118.59147
37.86187,-122.23636
35.3869,-119.01899
35.39968,-118.99927
39.49849,-123.17556
37.37577,-122.01968
38.49935,-121.55607
38.47907,-121.54218
36.02912,-120.26403
38.74185,-121.27689
36.28635,-120.66017
34.19139,-117.85812
39.49294,-123.17112
36.27496,-120.83907
38.45547,-122.71971
36.93689,-121.3041
38.95435,-123.73363
35.24886,-120.3096
37.12411,-121.73328
35.24608,-120.31488
38.97995,-122.83933
37.96381,-121.22939
37.96465,-121.228
37.96242,-121.21744
33.99224,-117.04781
39.01073,-121.21717
37.45271,-121.27883
35.05664,-120.15598
34.05779,-117.32671
37.45271,-121.2791
34.15251,-119.17455
37.36744,-121.89329
37.93048,-122.68387
35.49524,-117.63895
39.88432,-123.73752
37.38189,-121.95801
36.21912,-119.34095
35.41803,-120.60628
35.41775,-120.60572
37.33136,-122.04543
34.00668,-118.25868
34.94164,-118.9301
33.77391,-117.94145
34.20528,-118.52925
33.77641,-117.93395
33.77002,-117.94145
34.20499,-118.52847
34.27778,-118.72259
33.77814,-117.9364
33.77497,-117.91302
33.76252,-117.96645
33.79002,-117.96284
33.77724,-117.93728
33.75752,-117.93395
33.77363,-117.9195
34.72859,-118.61536
35.40885,-119.47845
34.09057,-117.26949
33.81863,-117.96728
33.77724,-118.01867
39.43239,-121.12523
39.48378,-121.50525
32.95671,-117.01198
32.99004,-117.27337
37.83465,-121.343
33.77307,-117.96117
38.85407,-120.85938
39.42489,-121.13162
36.59829,-121.89745
38.8499,-120.86133
39.43461,-121.10523
38.63268,-121.47745
38.85879,-120.84938
37.69426,-122.47807
37.02495,-122.05746
34.27417,-118.60981
33.88835,-118.30896
33.88279,-118.3073
33.88237,-118.28674
33.87335,-118.30035
33.86779,-118.29813
33.89057,-118.27285
33.88224,-118.30757
33.8914,-118.30202
33.90613,-118.31368
33.89168,-118.29757
33.91105,-118.02221
38.61102,-121.47495
38.61768,-121.46968
33.80168,-117.94311
36.30134,-119.63013
36.81827,-118.46371
36.81188,-118.54788
38.63352,-121.4769
37.2705,-122.00329
36.79855,-118.48232
36.8061,-118.45912
37.95623,-119.25144
33.07949,-116.57696
37.32167,-121.89565
35.1058,-119.30789
38.41047,-120.04546
38.91157,-120.01629
34.59415,-120.17709
34.09967,-118.35203
39.68212,-120.92884
39.68323,-120.9344
33.74307,-117.90089
35.75775,-120.69795
34.88859,-120.31488
34.88831,-120.31405
34.03754,-117.75239
34.10612,-117.74728
35.60301,-118.48731
34.08557,-118.1234
34.04473,-118.25591
36.34661,-118.73787
36.81315,-118.44751
36.71106,-119.92626
37.78651,-122.23561
37.7045,-122.18564
34.10113,-118.13305
33.7978,-118.21303
33.96426,-118.1531
38.63296,-121.33717
37.80202,-122.4067
37.93548,-121.26328
37.46967,-122.20214
36.33328,-118.71843
32.75866,-117.13448
38.33186,-122.29997
37.78576,-122.23441
34.11695,-118.14646
34.06334,-117.73395
36.9594,-122.03802
36.95801,-122.0383
36.95884,-122.03802
36.95773,-122.04274
37.7041,-122.18497
33.68613,-117.97034
34.1014,-118.13174
36.86689,-119.71153
33.9639,-118.15313
34.13667,-118.15368
34.02668,-118.15813
37.75049,-122.41219
38.17325,-122.12413
37.38133,-120.77826
38.09187,-120.59659
37.69771,-119.99407
35.19836,-120.24268
37.92826,-121.68995
36.51191,-121.82245
36.8613,-118.95208
33.19671,-116.88614
36.92106,-118.92511
36.86022,-118.95261
36.65051,-119.60152
36.88661,-118.96567
35.40246,-117.79006
35.40218,-117.79034
35.39246,-117.79729
38.93212,-122.6436
39.09239,-122.68082
33.6678,-116.6528
37.63854,-120.92021
33.42975,-116.04056
35.22979,-116.6417
38.47991,-120.25297
33.89752,-116.53779
32.91866,-116.47168
37.70046,-122.41309
37.70885,-119.16259
32.94255,-116.48863
32.9256,-116.45807
32.9231,-116.46113
37.48744,-120.1024
38.09492,-122.03885
33.53197,-116.51668
33.90196,-116.54557
33.68836,-116.57724
33.89807,-116.55224
33.54475,-116.48696
38.58519,-122.59276
39.6921,-122.84556
34.16862,-118.40202
36.41774,-121.91607
33.45169,-117.32559
34.43305,-119.57179
36.46052,-121.91412
33.86374,-117.56265
38.03131,-122.2683
38.03048,-122.26941
39.32155,-123.01028
39.32128,-123.01028
37.46772,-122.2608
36.27635,-120.65072
38.21047,-119.01042
39.58405,-122.61583
37.66576,-121.0241
36.03691,-120.93241
37.66576,-121.02355
38.00298,-122.32858
35.71914,-121.21103
37.84826,-120.20186
37.12217,-121.87996
34.1189,-118.18091
34.11789,-118.18263
34.05001,-118.1159
34.06723,-118.09618
34.05362,-118.11424
34.04945,-118.11627
34.06223,-118.09174
37.92881,-121.32745
34.42807,-114.59857
34.1164,-118.18035
36.0269,-120.18542
35.93274,-120.20014
37.22216,-120.94687
38.90629,-120.79493
39.24323,-120.90411
38.96379,-120.93272
39.08268,-120.71465
39.18812,-122.69743
37.66549,-120.4502
39.83821,-123.36613
32.73867,-116.71669
34.82498,-118.23674
32.712,-117.16031
39.94628,-120.95495
38.92462,-121.08439
32.65311,-116.78947
38.81879,-120.61548
37.80604,-122.43303
34.51276,-120.47544
37.89247,-118.8484
36.29722,-119.00534
38.7599,-120.87605
36.93745,-120.98964
38.21436,-120.53326
39.39601,-120.75244
39.40462,-120.73633
39.92906,-120.57772
38.00714,-122.30997
34.9247,-120.35627
39.13907,-120.40214
35.36396,-119.07004
34.15278,-118.69648
33.78141,-118.22118
38.3813,-122.0383
38.52074,-122.65721
34.16112,-118.69259
39.20628,-123.43445
37.42994,-122.17358
39.14129,-120.4102
36.88378,-119.68988
36.13968,-120.12514
37.33189,-122.07774
39.52712,-120.65605
35.98301,-119.6429
39.32602,-120.20353
32.77227,-117.07225
34.16695,-117.30782
38.63907,-121.29162
37.34355,-119.64154
34.2075,-119.07483
35.61468,-117.65284
38.03325,-121.97024
36.83634,-119.68875
33.96196,-117.24448
34.10668,-117.32421
34.20056,-117.3731
34.27861,-118.87537
37.55438,-121.9794
37.64827,-122.09052
33.93279,-117.96979
38.23603,-122.62332
34.34639,-118.3648
37.00078,-121.57244
36.95523,-122.02663
33.61391,-117.67866
37.69187,-121.90274
34.24639,-119.19733
37.71659,-119.71767
34.08527,-118.25662
34.45277,-119.98764
34.07279,-118.20563
34.77915,-120.24099
34.45693,-120.38294
34.78026,-120.23821
34.87775,-118.60148
36.22217,-120.12459
37.33383,-121.89912
32.87311,-116.45002
37.15134,-121.99607
33.00504,-114.69857
39.13267,-121.61024
34.11973,-118.12229
34.19889,-118.5037
36.97609,-122.00851
35.65134,-118.41814
35.6034,-118.40229
39.01184,-121.10439
36.97236,-121.56856
36.96662,-121.56716
36.97467,-121.56994
36.94801,-121.533
33.9204,-118.12007
33.80196,-117.33587
33.44281,-117.21337
33.80446,-117.37588
33.79502,-117.37838
36.01968,-120.46238
36.01968,-120.46265
33.78474,-117.40088
36.73319,-121.64841
33.05448,-114.67523
33.78446,-117.36921
34.37166,-118.55648
34.47166,-120.21487
34.47668,-120.21459
34.53138,-120.09098
34.48943,-120.22598
34.50193,-120.19876
34.46999,-120.22848
34.47221,-120.22821
34.48138,-120.23015
34.47082,-120.22459
34.5161,-120.31571
39.81294,-122.18276
35.28886,-120.56294
37.10299,-118.50038
37.91257,-119.26902
37.91576,-119.2696
37.91881,-119.26571
34.54944,-116.37613
33.45697,-117.66922
37.16467,-122.36275
34.05945,-118.44619
37.16522,-122.36275
37.20356,-122.31997
37.78326,-122.45247
34.14306,-118.70175
38.55268,-121.32245
34.09695,-117.95812
33.66863,-117.32809
35.35721,-115.5325
35.36137,-115.53527
37.52243,-120.84437
38.24381,-120.72993
37.1655,-122.36275
34.90942,-118.73565
37.98548,-121.99413
37.97548,-121.69884
38.7263,-123.27084
37.3216,-118.29094
37.00606,-120.74102
32.87894,-117.23476
39.32102,-120.29131
39.32102,-120.29131
37.66438,-122.47164
34.92442,-118.22119
33.20948,-116.80002
37.75151,-119.1515
38.16203,-119.79411
37.7516,-119.14265
37.38995,-118.75845
36.33607,-120.60628
38.0602,-120.15463
37.77604,-119.1607
34.20917,-118.43758
34.54361,-115.18748
37.29688,-118.81651
37.12688,-118.5315
34.29001,-114.17245
36.67107,-121.61828
34.30863,-114.14884
38.84141,-120.14095
34.30059,-114.17277
34.3088,-114.18993
38.62018,-121.47468
36.4855,-119.01594
34.30001,-114.16717
39.05519,-120.11324
39.05046,-120.12297
39.0588,-120.12213
39.05074,-120.11908
39.02685,-120.1763
36.74661,-118.97594
36.69022,-118.89955
36.59939,-119.4429
36.748,-118.97094
33.91807,-117.45421
38.29325,-122.45581
35.62579,-119.52734
39.05435,-120.11324
32.6495,-117.08975
35.22385,-119.01705
36.58078,-118.75093
34.74082,-118.2198
34.02446,-118.28841
34.95387,-117.12977
37.36465,-118.42483
34.0364,-118.36841
32.82199,-117.1792
35.57164,-120.54572
38.51102,-121.43968
38.48185,-121.47495
32.60367,-117.07864
37.65188,-122.48192
34.16084,-118.50369
37.71382,-122.43497
33.78585,-117.9245
38.99697,-120.16117
37.55808,-118.88526
38.50852,-121.55051
36.68327,-118.43426
39.82294,-121.57081
37.57799,-118.9843
37.6891,-120.03824
39.05157,-120.11852
37.99437,-121.83301
33.38392,-114.98247
35.74108,-120.3296
34.58694,-117.36533
34.57888,-117.36616
33.84946,-118.03423
39.03406,-122.92194
36.63674,-121.80682
37.2968,-121.96784
33.77168,-118.32702
34.05446,-117.26393
37.74354,-122.4408
36.70438,-118.13092
34.04084,-118.12535
37.68604,-121.02521
32.59061,-116.92252
33.76946,-118.33063
38.01909,-122.13552
35.63978,-120.69308
37.53738,-122.29058
36.4508,-121.13575
36.96217,-120.65407
36.95327,-118.15954
34.17167,-118.32008
37.35772,-120.96048
33.89751,-117.87506
33.90335,-117.85284
36.20627,-121.13291
36.29578,-119.20844
37.29105,-119.17092
37.18478,-118.60369
39.76154,-123.14334
34.05834,-118.08312
34.65193,-118.22896
34.02335,-118.28563
34.14973,-117.84701
37.42496,-121.96675
37.91576,-122.3858
37.24947,-121.81811
32.56617,-117.06614
33.84585,-118.10145
39.77349,-123.11668
36.67551,-121.80162
37.78392,-122.46484
37.78354,-122.40053
37.75651,-122.41266
37.80187,-122.43192
39.32379,-120.31965
36.37385,-121.40077
37.80187,-122.41969
39.20989,-122.01525
33.96362,-118.35591
34.93202,-120.42805
37.76604,-122.48164
33.74807,-117.88728
37.73187,-122.38555
37.7865,-122.28665
36.33745,-119.64513
33.97335,-118.06646
36.97078,-120.06016
33.71724,-117.87617
33.90474,-117.57533
33.71613,-116.37279
37.9452,-121.313
38.13881,-121.28495
37.58042,-122.34041
39.24545,-121.22274
37.00245,-122.00163
33.93696,-118.30424
37.63354,-122.07885
38.00687,-122.35664
38.6988,-122.78888
36.5169,-119.55263
38.34186,-122.21997
34.26945,-118.16841
37.00106,-121.90524
38.90073,-121.16912
37.60053,-119.01181
38.9194,-120.8641
38.9074,-120.83827
38.92323,-120.77576
38.88851,-120.90938
38.90684,-120.83855
38.92629,-120.81327
38.90768,-120.83327
38.90796,-120.83355
38.90684,-120.83632
38.9249,-120.78965
35.65129,-120.69577
39.54628,-121.10662
38.91546,-120.76688
38.1302,-121.57773
38.92546,-120.84855
37.36343,-122.08255
36.39828,-119.8093
35.02914,-117.65895
34.08085,-117.40032
33.76446,-118.22118
33.99029,-117.73089
33.72613,-117.89645
33.72836,-116.31195
36.909,-118.8816
38.0402,-120.2138
37.36827,-121.48772
37.39049,-121.36216
37.83437,-122.51914
38.21103,-121.5369
38.25769,-122.06608
39.01879,-120.3802
38.96602,-120.39436
38.95435,-120.39936
35.43718,-117.83895
38.96932,-120.39334
39.01296,-120.38381
39.04018,-120.42659
34.2625,-118.585
38.69602,-123.43195
39.43879,-120.81661
38.93907,-123.40723
38.97546,-120.39409
33.26892,-115.24859
34.06223,-118.35285
38.94018,-123.41334
38.11187,-120.53965
38.95546,-123.4314
34.01696,-118.29285
33.10365,-115.57832
34.65193,-117.54728
33.75946,-117.81367
32.83394,-117.21142
38.5638,-123.32723
38.56658,-123.33001
37.96548,-122.53581
36.01607,-116.23586
32.88783,-116.0614
38.96129,-123.44362
37.23522,-119.45569
38.88446,-120.20108
37.39938,-120.59797
36.71216,-117.8323
39.73794,-121.31719
37.61896,-119.1468
38.79797,-123.57196
34.03946,-118.30758
37.77576,-122.43997
37.87715,-119.21182
33.98363,-117.3306
38.59491,-121.35495
32.79394,-117.12559
34.01945,-118.49841
38.53741,-121.48468
36.80078,-119.67736
33.91807,-118.06868
38.79991,-122.80694
35.97191,-120.87462
38.71546,-122.92333
38.81379,-122.76694
38.79879,-122.80777
38.77491,-122.75527
38.70769,-122.9025
38.70991,-122.92555
38.70824,-122.92361
38.71032,-122.912
38.72019,-122.89055
38.72026,-122.89056
38.70685,-122.90416
37.80604,-122.42275
38.06687,-120.53492
35.64801,-117.16949
33.00394,-116.3789
38.76601,-120.61437
38.79574,-120.62187
37.01467,-119.10678
39.75127,-121.99665
38.19742,-119.88296
37.87354,-122.26247
34.01525,-117.90836
38.8563,-123.42529
37.97576,-121.25606
36.56244,-118.75149
39.16823,-120.80605
39.13712,-120.79438
39.17268,-120.79577
38.76463,-122.84499
33.7953,-114.53662
35.25499,-115.29943
35.81913,-116.38531
36.30467,-119.18844
37.99048,-122.35719
34.33306,-116.38863
37.8727,-122.25636
33.70947,-116.93475
33.74808,-116.99864
36.02495,-118.79398
39.15157,-120.79966
36.02634,-118.79398
35.95606,-118.76509
38.02159,-121.33689
37.92854,-119.15765
38.63657,-121.35412
38.63047,-122.86666
37.98826,-120.40547
37.93437,-119.11876
35.69356,-118.26814
37.89951,-119.18381
34.52694,-119.68708
34.52361,-119.65763
39.69212,-120.80133
34.52722,-119.68708
34.24445,-116.92226
34.24667,-116.92114
38.38908,-121.86191
39.71267,-120.778
39.87682,-123.29974
39.13656,-123.19028
36.50635,-121.93857
36.81634,-119.81404
38.66213,-121.77746
38.68713,-122.3097
39.01545,-122.45803
38.6624,-121.77385
38.72602,-121.40442
38.72407,-121.40273
39.55294,-122.83805
38.72769,-123.22445
36.58552,-121.69078
37.99686,-119.70073
39.74017,-120.90884
39.7385,-120.93412
39.76045,-120.89412
34.091,-118.04367
34.52638,-119.6743
39.73489,-120.90523
33.02262,-115.47613
36.47467,-120.39238
36.80662,-119.44096
35.11525,-120.04458
35.12236,-120.04075
37.01467,-119.10678
36.64746,-121.81801
36.44245,-119.31651
35.76634,-118.42759
39.156,-122.85777
34.52611,-119.68736
35.68968,-119.50929
37.42994,-122.17274
36.76952,-118.35619
34.00724,-118.26619
33.85751,-117.96673
37.77243,-120.84188
37.43104,-117.9387
37.69882,-118.90652
35.66746,-119.68485
33.8389,-117.96617
37.13716,-118.59761
38.63685,-120.4927
39.01157,-120.47214
35.68662,-119.60068
35.68246,-119.58401
38.01103,-119.23015
38.53602,-122.92611
38.43991,-122.00775
32.85283,-116.98169
37.47218,-120.23922
36.31216,-117.73174
39.79154,-123.38974
33.79607,-117.96664
38.72852,-122.91861
37.24355,-121.34771
33.74029,-118.01062
36.66662,-119.77264
35.81329,-118.9276
35.14229,-120.0275
39.65516,-122.58944
39.56407,-120.6655
32.82616,-116.97308
38.07131,-122.02163
38.11408,-119.79323
34.6761,-118.65148
34.6836,-118.6137
38.4313,-122.88111
38.56075,-123.05306
36.26939,-119.02899
38.56019,-123.05222
38.56213,-123.01056
38.9224,-122.94389
34.31,-118.72037
38.56519,-123.03167
35.60358,-120.33015
37.93409,-121.383
37.71104,-120.40631
39.06906,-120.92522
34.02196,-116.89308
35.2547,-120.69378
37.8727,-122.25664
38.06367,-119.29217
33.9239,-117.77589
37.71688,-122.38858
37.13661,-121.81412
33.93974,-116.90419
37.5516,-120.97632
38.04326,-120.99105
38.65657,-120.88272
33.83585,-116.98891
38.89581,-120.11573
39.30794,-122.54943
39.31433,-122.56971
33.20309,-114.68551
34.25195,-116.94003
37.00578,-121.56828
37.00578,-121.56828
37.00189,-121.57133
34.96666,-115.51388
38.54463,-121.75885
37.01356,-121.61967
37.01467,-121.62328
37.1505,-120.87992
36.99513,-121.57552
37.10883,-121.47883
37.01467,-121.58828
37.00912,-121.57161
37.00745,-121.57216
37.008,-121.57161
36.98439,-121.53244
37.06495,-121.68911
39.04295,-121.64469
39.99267,-120.91884
37.00717,-121.56828
37.76548,-119.77462
38.6799,-121.17217
34.02446,-117.90867
35.35554,-115.51416
38.32575,-120.73521
36.79439,-119.80931
37.42883,-122.17524
38.61602,-122.86166
38.72463,-120.23714
37.62382,-119.87267
34.15112,-118.61036
36.02329,-121.48994
38.45824,-122.36831
37.07739,-118.56443
38.67741,-122.84666
33.32448,-117.20726
38.71186,-123.15528
39.08184,-121.8908
36.23079,-121.48688
34.15112,-117.87812
34.12529,-117.6995
39.41239,-121.13218
39.40822,-121.13551
37.87243,-122.25414
34.41333,-119.84708
33.68696,-117.91034
33.65363,-117.95978
37.54438,-119.47348
38.74268,-120.43853
37.58348,-119.46578
37.25022,-120.41296
37.57882,-119.47542
37.27911,-119.05567
37.49049,-120.21852
37.28636,-119.04995
34.25723,-117.63644
37.9202,-119.25265
37.1316,-118.50316
36.79966,-118.54649
37.05466,-118.52844
37.22244,-118.75039
39.39807,-120.55729
36.59559,-118.53435
36.89984,-118.58171
39.36129,-120.48243
39.40379,-120.57354
37.12521,-118.43427
36.94327,-118.3551
36.79855,-118.50565
36.46327,-118.56593
34.25639,-117.63617
34.25862,-117.63561
37.73076,-119.57377
36.63383,-118.55787
39.35074,-120.49437
36.92244,-118.58482
38.11575,-119.40277
37.0055,-121.57383
36.84523,-121.53855
36.09134,-119.0401
37.78271,-122.43192
34.11347,-117.83357
34.10474,-117.9139
35.86969,-116.39586
34.11279,-117.85145
34.11612,-117.90173
34.11364,-117.88574
37.68229,-119.11841
37.71521,-121.428
36.67524,-121.80023
32.99754,-115.07192
38.98378,-122.28442
36.33301,-119.64735
38.96295,-122.30886
34.9836,-115.86973
37.74715,-118.98653
38.9199,-122.30359
37.73604,-119.05542
37.75771,-119.02764
37.77493,-118.70846
38.53074,-122.47998
37.7491,-118.68541
37.64133,-122.08035
34.10945,-118.23924
34.11612,-118.22896
34.10445,-118.23646
34.11945,-118.22924
32.75172,-117.20726
35.95136,-121.05769
37.75354,-118.99792
39.76822,-121.25746
36.67051,-120.87157
39.78544,-121.23579
33.89529,-118.1034
38.38964,-123.08556
34.44527,-118.15007
39.78544,-121.23579
37.94909,-121.28328
35.71606,-118.11369
37.42882,-121.33688
34.37666,-118.1773
34.24139,-118.48203
39.08323,-120.85188
33.99862,-117.94729
32.65117,-117.04419
33.98418,-118.43147
38.88102,-120.06991
34.70832,-118.97288
34.08501,-118.19985
33.88224,-118.37146
34.47166,-119.91431
34.47166,-119.91431
34.43527,-119.87042
38.87534,-120.09697
37.488,-119.41736
34.47272,-119.88139
37.07439,-122.08219
37.91159,-119.42461
37.90881,-119.41877
34.01168,-117.48477
34.00251,-117.47533
34.01571,-117.48021
34.01557,-117.48005
34.00879,-117.46165
34.00501,-117.47755
34.01279,-117.4806
34.01168,-117.46699
37.99187,-122.79471
34.24084,-117.95145
37.98881,-122.78916
34.23973,-117.95173
34.43277,-119.86903
34.34667,-119.07899
32.80227,-116.49641
38.06631,-122.20663
38.07186,-122.20663
38.06798,-122.20663
38.07298,-122.20802
38.06742,-122.20886
34.11862,-117.83284
37.81048,-122.26136
37.74188,-122.44469
38.88768,-121.29995
38.88851,-121.29995
38.51074,-121.42579
38.36408,-122.52415
38.36297,-122.5247
34.15723,-118.25535
37.99826,-122.16274
33.85001,-117.99117
34.30944,-118.37536
34.1914,-117.39144
34.21001,-117.40783
34.20529,-117.40394
34.17695,-117.3881
33.75668,-117.49421
33.7603,-117.48171
32.77367,-116.72752
39.12656,-122.99528
34.14334,-116.98753
34.12001,-116.98948
34.14584,-116.98559
37.07661,-119.18984
37.06467,-119.15734
34.14862,-116.98309
32.83838,-116.80391
34.11612,-117.86645
39.70766,-121.80942
37.60646,-122.41404
35.54023,-118.44175
33.01865,-117.28031
37.7341,-122.4333
37.73305,-122.4359
36.78956,-118.41159
39.48099,-122.43749
33.86196,-117.32615
33.85891,-117.2956
33.14643,-117.05364
36.20301,-119.08816
37.00059,-121.5746
33.73474,-118.012
38.09896,-119.34202
39.45767,-123.72529
38.85157,-122.7586
39.23774,-121.04041
38.04298,-122.89277
34.0975,-117.84581
38.55907,-121.39079
38.85101,-122.75721
32.80061,-116.49974
38.35408,-120.58493
38.06853,-122.20691
34.14251,-118.25508
34.15007,-118.2313
34.15167,-118.23091
34.14306,-118.25313
34.14667,-118.24841
34.1664,-118.23174
34.16689,-118.22801
34.14862,-118.24702
34.14491,-118.2598
34.07529,-118.22507
34.1464,-118.25202
34.12811,-118.25717
34.1439,-118.25341
34.77915,-118.17813
34.14555,-118.23322
34.13612,-117.86534
34.13556,-117.86451
34.12741,-117.86491
34.12945,-117.82062
34.13429,-117.83607
34.19195,-117.83895
34.13806,-117.86701
34.13445,-117.86506
34.13945,-117.84589
36.39301,-119.95792
36.39245,-119.95875
34.12973,-117.86562
37.71549,-122.41775
34.00664,-117.95206
34.12263,-118.26778
39.02628,-122.73304
34.20973,-118.21952
34.10945,-118.25313
33.86974,-117.78783
33.98071,-117.72243
37.54465,-122.00493
34.29167,-118.50592
39.52183,-122.01387
39.5984,-122.39221
39.52016,-122.20026
39.74266,-122.17804
39.58349,-122.22165
39.5196,-122.20082
34.21112,-117.40921
33.72641,-117.88339
37.07689,-119.1854
39.52211,-122.01359
34.25667,-117.49005
39.20406,-122.21803
37.99548,-122.03496
39.72266,-122.0097
38.79047,-123.56196
34.05918,-117.16615
35.72884,-118.7037
35.72662,-118.70064
33.53753,-116.98058
33.54864,-116.99614
33.55031,-116.99891
37.53632,-118.92944
33.53114,-117.00641
34.1516,-118.22139
34.29528,-118.43175
34.15195,-118.2098
37.7391,-122.43692
39.04435,-120.12435
35.24303,-120.80184
38.8999,-122.75916
34.12445,-118.60147
32.83227,-116.90586
37.80564,-122.21911
33.86896,-117.81302
37.62271,-122.44164
37.20439,-121.85023
34.05807,-117.93701
37.10828,-121.98663
37.08828,-121.96163
34.21643,-118.35811
37.98334,-122.47875
38.64463,-121.46301
37.99131,-121.19606
34.19417,-118.86621
37.38049,-118.41872
34.19556,-118.86565
34.27722,-118.89482
37.10995,-121.98579
33.78363,-118.15201
37.78521,-122.41164
37.23319,-121.82368
38.08353,-119.31071
34.15501,-118.21257
35.09053,-120.14042
35.09748,-120.23488
35.05638,-115.55249
36.10106,-118.82815
35.04443,-115.48666
37.50633,-122.37219
34.16417,-118.05701
33.7553,-118.11923
34.07556,-118.38924
38.51491,-121.44773
34.09307,-117.42894
33.15671,-117.10864
38.51546,-121.4469
38.22769,-122.45942
33.97918,-117.91284
36.69698,-121.80319
36.51249,-121.27865
37.30994,-119.2179
36.51052,-121.36465
36.51941,-121.25132
38.66324,-119.70879
37.86215,-122.16802
36.83773,-119.70959
32.67783,-117.17253
32.68144,-117.17448
32.67533,-117.1692
37.87187,-122.16191
34.18806,-118.22674
32.69422,-117.17031
35.32329,-118.98232
34.67221,-118.78843
39.01823,-122.44498
38.60324,-120.56687
37.93326,-121.28439
34.95609,-118.14869
39.66461,-121.54747
34.43027,-118.20008
36.90828,-118.82233
38.14158,-122.55579
34.03139,-115.99
34.09528,-118.73898
37.75937,-119.97435
39.60238,-122.90806
36.0408,-121.07964
35.65636,-121.04213
36.04274,-121.52244
32.54145,-117.10753
34.27389,-118.7112
32.73284,-116.19168
36.8866,-118.58427
38.29519,-120.77938
38.73935,-122.48498
37.28105,-122.32747
39.8296,-122.76028
36.61745,-119.05455
37.20744,-122.32025
39.30656,-123.81279
38.55907,-122.21859
32.707,-116.52641
38.21408,-122.03413
37.48799,-119.62237
37.49077,-119.62349
39.26016,-122.71471
36.86994,-118.57427
36.20857,-120.6085
37.29495,-119.56514
39.71795,-120.96023
36.35218,-120.73545
34.29778,-116.36835
34.66583,-116.92587
32.63589,-116.26363
37.27189,-119.56681
37.30272,-119.55847
35.65245,-118.66231
32.95893,-116.97753
39.66183,-121.51108
38.10881,-119.05181
32.9756,-116.88503
39.65516,-121.49775
35.63606,-118.36592
33.41669,-118.39535
39.09962,-123.31445
39.47766,-122.54332
39.24461,-122.68943
39.01712,-123.19917
39.59905,-122.91472
39.14323,-120.99467
34.69165,-119.95375
37.22828,-122.10746
38.71463,-122.79333
38.44019,-123.12723
38.58158,-123.12139
38.44658,-123.12639
38.6838,-122.64443
36.80078,-119.089
36.20461,-120.55434
37.4216,-118.1826
39.12787,-120.71039
34.67324,-116.92705
35.07962,-119.78296
36.66957,-117.94516
38.39019,-121.51523
32.66867,-116.99169
34.40111,-119.48623
39.65461,-121.49858
33.52336,-117.5981
39.48545,-121.16079
36.73134,-119.80348
36.06662,-119.01705
37.19716,-118.79595
34.23112,-116.76253
36.98188,-118.62482
37.10855,-118.67983
34.50166,-119.83875
37.10327,-118.71955
34.60832,-118.24452
32.56756,-117.09086
37.7341,-122.23247
39.44323,-121.00495
35.75052,-120.87963
33.76669,-116.99836
32.70977,-117.1492
32.71116,-117.10309
37.9577,-121.28689
32.70644,-117.13614
34.60027,-119.34734
34.14762,-117.84964
36.33495,-119.29039
37.2166,-118.70095
37.20799,-118.70845
37.22104,-118.7036
38.59657,-121.32495
38.48852,-121.48579
37.20632,-118.70289
37.92139,-121.89528
34.20112,-118.85259
35.85217,-117.28756
33.6403,-116.59668
35.53468,-118.53175
